participant,condition,run,trial_repeat,class_id,true_label,predicted_label,correct,rho_target,rho_max,rho_margin,best_incorrect_score,band1_target_score,band2_target_score,band3_target_score
1,red_green,4,0,12,12,15,0,0.9488649392187921,0.9488650490891756,-1.0987038345788847e-07,0.9488650490891756,0.6764018518113337,0.5212622203993783,0.6221354596675418
1,red_green,4,0,13,13,1,0,0.7130728453373381,0.856550471351287,-0.14347762601394898,0.856550471351287,0.6037409978793952,0.39805545417773,0.5481377923434091
1,red_green,4,0,14,14,10,0,0.646646969767281,0.7222415722279543,-0.07559460246067329,0.7222415722279543,0.4758733711378464,0.4725844131041129,0.6518425302130411
1,red_green,4,0,15,15,12,0,0.8850054441393327,0.8850055151912681,-7.105193544632016e-08,0.8850055151912681,0.6886027034348369,0.46029691748499973,0.5463690774307274
1,red_green,4,0,16,16,19,0,0.8997961349133127,0.8997962389040846,-1.0399077188250061e-07,0.8997962389040846,0.662668513162675,0.5079996581234636,0.594486640301746
1,red_green,4,0,17,17,16,0,1.3416478681682555,1.3416480796762376,-2.1150798201752252e-07,1.3416480796762376,0.7063649718340662,0.7664078711817257,0.8025438627312739
1,red_green,4,0,18,18,17,0,0.9995704822674071,0.9995705116896676,-2.94222605168315e-08,0.9995705116896676,0.688150896477056,0.5772184763437292,0.6050618366215769
1,red_green,4,0,19,19,3,0,0.6977664311149427,1.0973485657347117,-0.399582134619769,1.0973485657347117,0.5779532300421403,0.4520399713240474,0.5334725440823357
1,red_green,4,0,20,20,3,0,0.6824405104572429,0.9150112116363704,-0.2325707011791276,0.9150112116363704,0.4809437573238916,0.6029631010726769,0.5451265048045809
1,red_green,4,0,21,21,9,0,0.7800539819746787,0.9775367443097206,-0.19748276233504192,0.9775367443097206,0.5747680346309069,0.6057556454566723,0.4905162039889525
1,red_green,4,0,22,22,0,0,0.8520610365666678,0.9086516071449722,-0.05659057057830441,0.9086516071449722,0.5474525610059324,0.6832668815580434,0.5715913090408761
1,red_green,4,0,23,23,8,0,0.3831275418988893,1.1428606867296112,-0.7597331448307219,1.1428606867296112,0.3730674068721902,0.40800097674990765,0.4402543376704156
1,red_green,4,0,24,24,0,0,0.7951188692290665,0.8256616940261889,-0.030542824797122448,0.8256616940261889,0.5213481204402012,0.6871750483245603,0.5251056637127828
1,red_green,4,0,25,25,3,0,0.7496009299291728,1.0034954732623818,-0.25389454333320893,1.0034954732623818,0.5277278328201074,0.6401159609623652,0.5018748641861391
1,red_green,4,0,26,26,0,0,0.5489190380837238,0.9697997950673098,-0.42088075698358607,0.9697997950673098,0.43226111918075366,0.5027397027374327,0.5384283781655412
1,red_green,4,0,27,27,21,0,0.6556574628980694,0.9579272965225989,-0.3022698336245295,0.9579272965225989,0.44261685800825973,0.6083232878493132,0.5685182211136446
1,red_green,4,0,28,28,1,0,0.4804842222401674,0.9735437701878833,-0.4930595479477159,0.9735437701878833,0.4007377086322976,0.5225121661998425,0.4383396176517136
